#separator:tab
#html:false
flygel	sidobyggnad
klinisk	vårdpraktisk
rationalisera	effektivisera
palissad	högt staket av pålar
begapa	stirra på
utförlig	grundlig
ge någon på båten	överge någon
ordklyveri	onödiga smådetaljer
bosch	skräp
missionär	apostel
hortikultur	trädgårdsskötsel
febril	hektisk och intensiv
differens	skillnad
kontraband	smuggelgods
livaktig	full av energi
dassig	dålig
ignorera	ej bry sig om
ponton	flytkropp
späka sig	plåga sig
rista	karva
falerner	vin under antiken
förbarma sig	visa medlidande
nyck	infall
kåsera	skildra underhållande
barkaroll	gondolförarsång
rustik	grov; kraftig; lantlig
travers	tvärsgående bjälke
lejd	löfte om skydd
furnera	förse med
brytningstid	tid för förändringar
fantast	hängiven utövare
besutten	förmögen
omutlig	sträng och opåverkbar
avokado	päronlik tropisk frukt
endiv	ett slags salladsväxt
vedersakare	motståndare
säll	lycklig
promemoria	minnesanteckningar
diffusion	kemisk utjämningsprocess
dygd	god moral
falsarium	förfalskning
preferens	något som föredras
väcka anstöt	uppröra
avverka	hugga ned träd
ortodox	renlärigt regelföljande
förvanska	vanställa
ateism	gudsförnekelse
uppsåt	avsikt
avantgarde	nyskapare
eosin	färgämne
sampan	liten flodbåt
koalition	förbund
låta undslippa sig	råka säga
födkrok	levebröd
tillstädes	närvarande
fackmässig	yrkesmässig
gärde	fält
gebit	specialområde
staffage	bifigurer
monumental	storslagen
embryologi	fosterutvecklingslära
älsklig	ljuv
nematod	rundmask
officiera	tjänstgöra
geografi	jordytslära
avpassa	rätta
imitativ	efterliknande
göromål	syssla
gnat	tjat
bifalla	samtycka
proportionell	med ett linjärt samband
polyhistor	mångkunnig person
komplement	tillägg
fackverk	Konstruktion av stänger eller balkar som bildar ett nätverk av trianglar för att bära upp laster.    Ställning, ramverk, balkverk, gallerverk, bärverk, konstruktion, stödstruktur  Bron byggdes med ett fackverk av stål för att klara den tunga trafiken.
depesch	brådskande meddelande
publik	allmänn och offentlig
apparelj	apparat
innevarande	just nu pågående
timid	blygsam
deus ex machina	oväntad hjälpare i trångmål
krucifix	kors med jesus på
arkivarie	tjänsteman vid arkiv
spackel	utjämningssmet på vägg
urbota	ohjälpligt
bevandrad	kunnig och erfaren
sakrilegium	helgerån
amfora	antik tvåörad kruka
finna ut	ta reda på
oxymoron	ihopsatta motsatser
lättvindig	slarvig
petameter	långt längdmått
förmer	bättre
ta sig i akt	vara försiktig
gingham	mönstrat tyg
långfingrad	tjuvaktig
rate	Del av en skuld eller summa som betalas vid ett tillfälle; avbetalning.    Rate (engelska: instalment)    Delbetalning, avbetalning, avbetalningspost, amortering, avbetalningsdel, kreditskuld, delfaktura    Hon betalade sin nya soffa på tre rate över året.
observera	lägga märke till
occidental	västerländsk
legion	frivilligarmé
antecedentier	förhistoria
befängd	orimlig och tokig
ballistik	projektilers rörelse  ballistics  är läran om kastade kroppars eller med skjutvapen avfyrade projektilers rörelse i lufthavet.
kooperativ	som drivs gemensamt
mosaik	ihopsatta olikfärgade bitar
kinin	febernedsättande medel
koordinera	samordna
domptera	tämja
hysterisk	överspänd
ohängd	Ouppfostrad, ouppfostrad yngling; ofta om barn eller ungdom som uppträder trotsigt.    Ouppfostrad, odygdig, skolkande, vanartig, odisciplinerad, vanartad, tygellös    Grannen klagade ofta på de ohängda ungarna som spelade boll mot garaget.
forum	plats för diskussion
koncern	bolagsgrupp
predestinerad	förutbestämd
intervall	mellanrum
inkarnation	förkroppsligande
eremit	enstöring
påtala	klaga på
kitslig	lättretad
obeaktad	förbisedd
tredskas	streta emot
exegetik	bibeltolkning
kreditor	långivare
moralisera	säga vad som är rätt
pagod	tempelbyggnad
ofreda	störa
pjosk	dalt
reform	förbättrande förändring
klatschig	färgstark
kategorisk	bestämd och ovillkorlig
brits	liggplats
helgerån	vanhedrande handling
falla igenom	misslyckas
skyndsamt	snart
chikanera	förolämpa
suverän	självständig
acklimatisera sig	vänja sig
quisling	landsförrädare
slibbig	kladdig
inrangera	klassificera
gläfs	gläfsande
snörpig	snorkig
fjättra	binda fast
däst	proppmätt
fräsig	snäsig
konsekvent	regelbunden
påfund	påhitt
kontext	sammanhang
klaustrofobi	rädsla för instängdhet
vådlig	farlig
alltmer	mera
valsa	platta ut
bibliografi	litteraturförteckning
förtal	baktal
integrera	förena till en helhet
avtacklad	tärd och avmagrad
enhällig	samstämmig
betsel	tygel
aviatiker	flygare
hierarki	toppordnat rangsystem
resonabel	förståndig, rimlig
försmå	avvisa
gå kräftgång	bli sämre
melodiös	tonskön
mygla	fuska
banbrytande	revolutionerande
anhalt	station
ominös	olycksbådande
cardigan	trikåkofta
inmundiga	äta
trakterad	förtjust
didaktisk	undervisande
amöba	encelligt djur
auspicier	framtidsutsikter
lättsinnig	oansvarig
på rak arm	utan förberedelse
uniform	enhetlig
elaborera	noggrannt utarbeta
access	tillgång till
anamma	ta till sig
resistens	motståndskraft
flamsig	stojande
spektakulär	uppseendeväckande
stand-in	ersättare
epigon	osjälvständig efterapare
livré	uniform
dispyt	arg diskussion
decharge	ansvarsfrihet
ischias	värk i höftnerven
kvantitet	mängd, storlek
tyfon	virvelstorm
tendens	benägenhet
villebråd	djur som jagas
kultur	civilisation; konst och litteratur
illitterat	obeläst
avleda	distrahera
ovedersäglig	tvärsäker och obestridlig
rekapitulera	återge kortfattat
lekman	ej expert
akillessena	hälsena
radikal	grundlig, genomgripande
i förbigående	som hastigast
skända	vanhedra
årder	djurdriven plog
tekoindustri	tyg- och klädindustri
kappsäck	stor resväska
improvisera	utföra utan förberedelse
lödig	oblandad
officin	apotekslokal
gastera	gästspela
falla i farstun	låta sig imponeras
katekes	kristen lärobok
vägledning	råd och hjälp
solvent	ha god betalningsförmåga
etsa	göra en bild med syra
inlemma	införliva
korrosion	angrepp på metall
rampris	vrakpris
östrogen	kvinnligt könshormon
anfader	patriark
sekularisera	avkristna
gökotta	tidig picknick
rapsodisk	lösryckt
bisak	något oviktigt
påbrå	arvsanlag
dominera	vara gällande
ertappa	komma på
pensum	förelagt arbete; läxa
didaktik	undervisningslära
alimentär	som avser föda
liera	Förenar sig med någon i syfte att samarbeta eller bilda allians.  Småpartiet valde att liera sig med regeringen för att få inflytande.  Samarbeta, förena, förbinda, sammansluta, associera, konföderera, alliera
bulvan	bluffmedhjälpare, lockfågel
maxim	kort visdomsregel
objektiv	saklig
frenetisk	vild
skvadron	kavallerikompani
konstitution	kroppsbyggnad
kuvös	behållare för nyfödda
faslig	förskräcklig
irrationell	oberäknelig
mankemang	trassel
krämare	krass affärsman
exotisk	utländsk
kliche	sliten fras
bevekande	vädjande
barkass	skeppsbåt
interpellera	framställa en fråga
dryckjom	dryckesvaror
rättsinnig	hederlig
gems	stenget
helbrägda	bota
reversibel	omvändbar
medioker	medelmåttig
nefrit	njurinflammation
moderat	måttfull
diktamen	uppläsning för nedskrivning
svassa	gå omkring snobbigt
forsla	transportera
antiklimax	utebliven höjdpunkt
approximation	uppskattning
musicera	utföra musik
obillig	orimlig
konservera	bevara
markera	utmärka
runga	dåna
regeneration	återbildning
nådig	barmhärtig
stickprov	slumpmässigt urval
amper	sträng; besk
persedel	sak i utrustning
attentat	våldsdåd
formation	uppställning
unison	samstämmig
insegel	Sigill eller märke som används för att försluta och bekräfta äkthet på dokument.    Sigill, sigillstämpel, bomärke, lackstämpel, bekräftelsemärke, autentiseringsmärke, signetsymbol    Brevets insegel visade att det kom från kungens kansli.
tunnsådd	gles och sällsynt
animositet	ovilja och hätskhet
onkologi	läran om cancersjukdomar
jet-lag	tidsomställd dygnsrytm
bländverk	falskt sken
bragd	bedrift
sensorisk	som avser sinnesintryck
emfysem	ansamling av gas i kroppsvävnad
monetär	pengamässig
hårdhudad	okänslig
odalisk	slavinna i harem
besticklig	mutbar
agoni	dödskamp
anstå	skjuta upp; lämpa sig
delirium	förvirringstillstånd m halluc.
dormitorium	sovsal
jämnstruken	medelmåttig
spedition	varutransport
bihang	tillägg
skovel	spade; propellerblad
ockasionell	tillfällig
rockad	ömsesidigt platsbyte
smalspårig	trångsynt
periskop	ubåtskikare
fingera	hitta på
skrinlägga	skjuta upp
provision	prestationsbaserad lön
blid	mild
imperatorisk	kejserlig
nomader	vandrarfolk
placebo	verkningslös medicin
fauna	djurvärld
diarium	ärenderegister hos mynd.
osalig	fördömd
anslående	tydlig; effektfull
konnotation	bibetydelse
fäbless	svaghet för något
kongenital	medfödd
era	lång tidsperiod
städ	järnredskap för smide
haussa	uppreklamera
mani	överdrivet intresse
erkännsam	tacksam
konkludera	dra slutsatsen
eftersinna	tänka efter
utsaga	påstående
hallucination	sinnesvilla
tråka	retas
orden	samfund; utmärkelse
aforistisk	kärnfull
nödvuxen	förkrympt
åvägabringa	åstadkomma
artär	pulsåder
alibi	bevis för oskyldighet
niece	brorsdotter
tentativ	preliminär el. på försök
förekommande	artig och hjälpsam
auktorisera	ge tillstånd
gallisera	surhetsgradsförminska
helgon	martyr
ta skruv	ha verkan
ragla	gå ostadigt
kulinarisk	om fin matlagning
bondpermission	skolk
cape	ärmlöst plagg
på lösa boliner	utan kontroll
monolog	en enda persons tal
högmodig	uppblåst
menageri	uppvisad djursamling
realia	sakinnehåll, fakta
parterr	blomsterterass
konsul	chef
seismologi	läran om jordbävningar
jamboree	scoutläger
recent	nutida
råga	fylla till brädden
omsider	så småningom
indefinit	obestämd
opartisk	rättvis
dialog	samtal
hypokondriker	inbillad sjuk
mynna	leda fram till
paddock	hästrastgård
harmoniera	passa bra ihop
eldsjäl	engagerad person
utanverk	falskt sken
bijouteri	enkla smycken
sekterism	avvikande smågrupper
grundplåt	startkapital
frugal	enkel och torftig
tiara	diadem
tvär	plötslig
komponent	beståndsdel
skallgång	sökning efter försvunnen
tukta	uppfostra hårt
inkognito	under antaget namn
schematisk	enkel och överskådlig
ådring	marmorerat mönster
kalott	liten huvudbonad
devis	valspråk
neurologi	läran om nervsystemet
gamäng	busfrö
levra sig	stelna, om blod. koagulera   extra: stocka sig, storkna          Blodet levrade sig snabbt i såret.
trikå	elastiskt klädesplagg
oförvitlig	oklanderlig
obetingat	fullständigt
presto	snabbt musiktempo
grafik	bildtryck
multum	stor mängd
ansa	sköta och vårda
teflon	glatt stekpannematerial
vankelmodig	obeslutsam
repartisera	dela lika
alldenstund	eftersom
essentiell	nödvändig, väsentlig
braskande	uppseendeväckande
bonjour	långrock
hippopotamus	flodhäst
validitet	giltighet
glunkas	antydas
reservera sig	anmäla avvikande mening
etikett	umgängesregler
påkänning	påfrestning
företräda	representera
anakronism	som ej stämmer tidsenligt
hundår	jobbigt år
choke	luftreglerare i bilmotor
pueril	barnslig
deficit	underskott
uvertyr	inledningsstycke för orkester
således	därför
byling	polisman
bestseller	succébok
avbräck	förlust
ebba	minska
tillreds	beredd
hädisk	respektlös
stalaktit	droppsten i grottak
infallen	avmagrad
burgen	förmögen
rebellisk	upprorisk
fenomenal	fantastisk
eludera	kringgå
mystifikation	något oförklarligt
konselj	regeringsmöte med kungen
neutralisera	upphäva
kongruent	överensstämmande
lärft	tätvävt bomullstyg
intonera	börja spela elller börja sjunga (i viss ton)  in-tone-ate   Stämma, anslå, tona in, modulera, ackorda, anpassa ton, inleda (i viss ton)    Dirigenten intonerade kören med en låg ton.
offentlig	allmänn; statlig
initial	inledande
barsk	sträng
meja	Slå med lie eller skära av (t.ex. gräs eller säd); i överförd bemärkelse fälla eller slå ner i mängd.  Slå, skära, fälla, hugga ner, nedgöra, massakrera, tillintetgöra  Bönderna mejade säden på åkern, och i krönikan beskrevs hur hären mejade ner sina fiender.
polykrom	mångfärgad
kassera	kasta bort
ljunga	blixtra och dundra
ruffig	dålig
velour	sammetslikt tyg
prospekt	reklambroschyr
exkrement	avföring
sensibel	känslig
musa	sånggudinna
marionett	tråddocka; viljelöst redskap
skövla	plundra
dikotomi	tvådelning
anrättning	maträtt
jämväl	också
interim	tillfällig
formatera	anpassa till dator
teleskop	kikare
playa	badstrand
trombocyter	blodplättar
blickfång	synfält
språksam	pratglad
ottoman	rygglös soffa; fotpall
histologi	läran om kroppsvävnader
bouppteckning	lista över ägodelar
titulera	benämna
avdramatisera	tona ner
se tiden an	avvakta
glob	klot
infarkt	vävnadsdöd
deklamatorisk	högtravande
andante	lugnt musiktempo
besitta	äga
avkristna	sekularisera
gå omstyr	misslyckas
hedendom	religionslöshet
rissel	sikt
levebröd	försörjning
klåpa	göra dåligt arbete
prisge	lämna ifrån sig
vederfaras	drabbas
pryd	överdrivet anständig
flottilj	flygförband; sjöstyrka
våd	tyg- eller tapetlängd
kolka	dricka i mängder
mondän	fin och elegant
bankett	stor festmåltid
dansant	duktig på dansa
förbruten	förverkad
abbreviera	förkorta
borga för	garantera
transpirera	svettas
komposition	sammansättning
böjelse	fallenhet eller tycke
infinit	oändlig
katafalk	ställning för likkista
förstucken	dold och hemlig
brio	livlighet
parabel	liknelse; matematisk kurva
infatta	omge
spjälka	sönderdela
förbittrad	ursinnig
chiffer	hemligt språk, meddelande
follikel	hårsäck eller småkörtel
spirituell	Vittig och kvick i samtal eller uttryck.     Kvick, vittig (rolig), underfundig (klurig), slagfärdig (rapptalande), espritfylld (idérik), konversationell   Han var känd som en spirituell talare som alltid lockade publiken till skratt.  eller   Andligt sinnad eller religiöst inriktad. Andlig, religiös, gudsinriktad, from, transcendental, metafysisk, kontemplativ Hon beskrev sig själv som en spirituell person med intresse för meditation.
byssja	skjul
amorös	kärleksfull
svårmod	dysterhet
feeri	sagoaktigt sceneri
koherens	sammanhang
slipad	listig
skickelse	öde; bestämmelse
filosof	tänkare
antedatera	fördatera
burskap	borgarrätt
okulera	förädla
galosch	överdragssko
ceremoni	högtidlig ritual
bassning	tillrättavisning
improvisation	nyck
holma	inringa
respiration	andning
aorta	halspulsåder
exotermisk	som sker under avgivande av värme
lyrik	poesi
handlös	vårdslös
förläna	skänka, tilldela
formell	officiell; opersonlig
mentor	handledare
ysta	göra ost
ackommodera	anpassa
karikera	förlöjliga och överdriva
stryka	ge vika
töra	våga
stramalj	väv att brodera på
nevö	brorson
åberopa	hänvisa till
kontradiktion	motsägelse
expediera	skicka; verkställa
prioritera	ge företräde
oför	vanför
secondhand	begagnad
velodrom	rundbana
pendang	motstycke
samfund	sammanslutning
vase	risknippe
cementa	befästa
laka ur	dra ut gm blötläggning
auskultation	åhörande av undervisning
transparant	genomskinlig
evident	uppenbar
grenadjär	soldat
förestå	vara på väg; sköta om
kättersk	irrlärig
alabaster	finkornig gips
avans	vinst
huruvida	ifall
beediga	svära
affektion	varma känslor för
eufori	lyckokänsla
företa	utföra
annaler	historisk förteckning
bjäfs	krimskrams
besiktiga	granska och kontrollera
transkribera	skriva ut inspelade samtal
anormal	onormal
agglutination	hopklumpning
understatement	underdrift
schizofreni	personlighetsklyvning
tesaurus	ordsamling
i sporrsträck	med full fart
de jure	lagenligt
dräpa	döda
kommissarie	ombud
skifte	fördelning av arv
ålägga	beordra
totem	kultföremål
vara till lags	göra andra nöjda
malör	missöde
reträtt	återtåg
införliva	få att bli del av
girera	överföra pengar
supersonisk	snabbare än ljudet
flåsig	överdriven och skrytsam
eftergiven	medgörlig
lysten	med stark lust
jams	nonsens
toxikologi	giftlära
plomb	försegling
absint	malörtslikör
nedlåtande	överlägsen och högfärdig
kronologisk	i tidsföljd
subliminal	undermedvetet påverkande
bipolär	om två motsatta lägen
intransigent	oförsonlig
realisera	förverkliga
skälm	bedragare
flamingo	långhalsad fågel
flegmatisk	långsam
otadlig	felfri
pollettera	lämna in, skicka resgods
dokumentera	styrka och sammanställa
till påseende	till för att prova
dana	skapa
rekonstruera	återställa
plenum	möte där alla deltar
spira	gro
forsythia	växttyp
irritabel	lättretad
eklatant	påfallande
minuthandel	vanlig detaljhandel
explikation	förklaring
kondoleans	beklagande av sorg
allegori	bildlig framställning
dehydration	uttorkning
späcka	fylla
art director	reklamformgivare
kase	bål av ris och grenar
gona sig	ha det skönt
trohjärtad	ärlig
synod	kyrkligt församlingsmöte
turbulent	virvlande
attrapp	imitation av föremål
monogami	engifte
såtillvida	i det avseendet
paviljong	sidobyggnad; litet lusthus
materialisera sig	få synbar form
generera	alstra
kåseri	roande skildring
häxring	ring av svampar
fältspat	ett bergsmineral
vittnesgill	giltig och trovärdig
in contumaciam	i trots
ogrannlaga	indiskret
övertrassering	för stort kontouttag
ansätta	plåga
gemyt	trivsam stämning
ofantlig	kolossal
et	och
typografi	utformning av trycksaker
bestånd	samling arter
excitera	uppliva
janusansikte	dubbelnatur
tungrodd	klumpig
atenienn	prydnadshylla
flora	växtvärlden inom område
ekvivalens	likvärdighet
basal	grundläggande
gobeläng	Vävd textil med figurscener eller mönster, ofta använd som väggprydnad.    Väggbonad, textiltapet, arras, tapetvävnad, bildvävnad, vävnadskonst, textilkonst    På slottets väggar hängde stora gobelänger som skildrade historiska slag.
överskygga	ställa i skuggan
fantasteri	hopplösa drömmar
schackra	göra oärliga affärer
successiv	gradvis
bemängd	uppblandad med
ganglie	anhopning av nervceller
huggsexa	glupsk uppdelning
vertikal	lodrät
aha-upplevelse	plötslig insikt
jetset	kändisgäng
tunika	lång skjorta
tribunal	tillfälligt insatt domstol
vredgad	ond
besjäla	uppfylla
kysk	som avstår sexualliv
homolog	motsvarande
nemesis	hämnd,   vedergällning, straff, revansch, repressalier, vendetta, återupprättelse, blodshämnd, hämndaktion, hämndaktioner, repressalie, upprättelse, vedergällningsåtgärder
demobilisera	avmobilisera
exekutiv	verkställande
oegentligheter	bedrägeri
destillering	separationsmetod av vätskor
bälga	dricka
informator	hemlärare
autism	självförsjunkenhet
idissla	tugga om
förborga	dölja
a och o	det viktigaste
fibrig	trådig
klander	kritik
offshore	verksamhet utanför land
hjärtesak	viktig angelägenhet
recensera	anmäla
hölje	skal
pigment	färgämne, t.ex i huden
agraff	prydnadsspänne
regression	tillbakagång
metafysik	läran om tillvarons natur
audiologi	läran om hörseln
griller	Underliga eller nyckfulla idéer, ofta inbillningar.    Påhitt, inbillning, nyck, infall, fixa idéer, fantasier, illusioner    Han fick för sig allehanda griller som ingen annan kunde ta på allvar.
brånad	åtrå
guru	vishetslärare
kontrapunkt	flätning av musikstämmor
robiola	ostsort
migration	folkvandring
sjuda	småkoka
frågvis	nyfiken
apanage	statsbidrag till kungahuset
ideologi	åskådning eller lära
fysiljera	arkebusera
stråt	färdväg
voucher	betalningsbevis
bettleri	tiggande
ernå	uppnå
i lönndom	i hemlighet
anständigtvis	rimligen
andaktsfull	andäktig
legär	lättvindig
tillreda	göra iordning
naturalisera	ge medborgarskap till
månne	kanske
centrera	inpassa i centrum
prunka	lysa färggrant
palp	känselspröt
mylla	näringsrik jord
cementera	befästa och förstärka
gnidig	snål
trulsa	gå tungt
illustrera	belysa
furioso	passage i musikstycke
insinuation	undermening
restauration	återställande
storordig	skrytsam
nyckfull	oberäknelig
sordin	dämpare
gensägelse	protest
snarstucken	lättretlig
backfisch	tonårsflicka
dramatisera	överdriva
självmedveten	högdragen
betänka	tveka
tsar	kejsare
biodynamisk	utan bekämpningsmedel
käril	kärl
mytoman	sjuklig lögnare
illusorisk	overklig e. förvillande lik
liturgi	gudstjänstordning
beckasin	en fågel
kompromettera	ge dåligt rykte
bukta	välva
fäsör	rutinförfattare
galjonsfigur	representativ person
toffelhjälte	underlägsen make
begagna	använda sig av
astrolog	stjärntydare
dressin	litet rälsfordon
dadaism	irrationell konstrikting
tvedräkt	oenighet
pensionat	litet hotell
änskönt	fastän
kontrahera	dra sig samman
prevalent	övervägande
teg	en bit åkermark
pokulera	dricka
ök	dragdjur
letargisk	slö och håglös
bejaka	bekräfta
brätte	utstickande kant hos hatt
deducera	logiskt härleda
kartusch	dekorerat ramverk
förhäva sig	skryta
konstpaus	avsiktligt taluppehåll
kontroversiell	omstridd
leva om	festa
inarbeta	få att bli del av
schavott	skampåle
valen	stel
kaross	överrede på bil
from	varmt religiös; snäll och stillsam
sparra	träna på varandra
prolongation	uppskov
myteri	revolt
belägenhet	personlig situation
pedantisk	petig
bindsle	surrningsanordning
marter	plågor
ad acta	till handlingarna
oaktat	trots att
medial	i mitten
tara	emballagevikt
bodega	vinstuga
erratum	misstag
treva	känna sig för
pauperisera	ruinera
dravel	struntprat
empatisk	förmåga till inlevelse
skarabé	skalbagge; amulett
apoteos	förhärligande
aktionsradie	räckvidd
framställan	förslag eller ansökan
egocentrisk	självupptagen
överbrygga	länka samman, utjämna
bereda	göra användbar
stadga	samling föreskrifter
gradera	värdera
värja sig	försvara sig
internera	sätta i fängelse
egga	hetsa upp
incitament	sporre att göra något
manierad	konstlad
agorafobi	torgskräck
deposition	pant; insättning
anbefalla	förorda; rekommendera
ordkarg	fåordig
förkunna	tillkännage, utropa
akademiker	person med utbildning
cernera	innesluta
fnoskig	fånig
basunera ut	ropa ut
helga	tillägna eller ägna tid/arbete åt något.   Ägna, tilldela, offra, tillägna, devote­ra, dedikera, allokera          Dagen helgades åt vila och eftertanke.
lakej	betjänt; hantlangare
kastell	liten fästning
ode	högtidlig dikt
just	korrekt
antidot	motgift
paginering	sidnumrering
obscen	fräck och oanständig
sparsmakad	kräsen
franko	portofri
stilfull	smakfull
byråkrat	tjänsteman
abbreviation	förkortning
benget	mycket mager person
sebu	puckeloxe
byxis	nervös
tindra	glittra
sockel	underdel, t.ex till staty
honungslen	smickrande
kurbits	blomstermåleri
perception	varseblivning
armada	krigsflotta
allergisk	överkänslig
dekor	teaterkulisser; smyckning
kartotek	kortregister
spektrum	uppdelat band av färger
avtärd	avfallen
endera	antingen
memorera	lära sig utantill
karakteristik	personlighetsskildring
dra åt svångremmen	leva sparsamt
pådyvla	pracka på någon
gå i clinch	gå i närkamp
grämelse	bitterhet
yppig	fyllig
polygon	månghörning
periferi	omkrets
åstunda	Önska eller starkt eftertrakta något.    Önska, vilja, längta, åtrå, eftertrakta, begära, trängta    Han åstundade att få resa utomlands efter många år av väntan.
skäckig	ljusfläckig
dygdemönster	moraliskt föredöme
obönhörligen	definitivt
eljest	annars
omsusad	som omges av rykten
torsion	vridning
diversifiera	göra mer varierad
eklut	garvextrakt
konstlös	okonstlad
bikt	syndabekännelse
nautik	sjöfartsvetenskap
jingo	patriot
brudnäbb	barn vid bröllop
kagge	liten tunna
officiell	offentlig
skåpmat	ingenting nytt
gehör	förmåga att återge toner
räjong	intresseområde
målsägande	brottsoffer i rättegång
apoplektisk	anlag för slaganfall
examinera	förhöra med prov; undersöka
formligen	bokstavligen
adiafora	oväsentligheter
genuin	äkta
omsättning	totalt försäljningsvärde
bibliofil	boksamlare
nipper	billiga smycken
superlativ	starkt berömmande ord
påbjuda	förordna, befalla
salvelse	överdriven känslosamhet
djonk	kinesiskt segelfaryg
reprimand	tillrättavisning
uraktlåta	försumma
navigera	styra båt
strapats	inträffad svårighet
gossamer	tunt material
prominent	Framträdande eller betydelsefull; som intar en viktig eller uppseendeväckande position.    Prominent    Framstående, betydande, ledande, namnkunnig, inflytelserik, markant, distingerad    Hon är en prominent forskare inom medicinsk teknik.
båld	stolt
ordinär	vanlig
tvina	försvagas
trängta	längta
unna	kosta på
durabel	varaktig
adaptation	anpassning
kupidon	kärleksbarn med vingar
bränning	våg som bryts mot strand
rundfråga	enkätundersökning
ramaskri	högljudd protest
följsam	smidig och anpasslig
blindo	planlöst
oinskränkt	obegränsad
galvanisera	överdra med metall
tänjbar	elastisk
gloria	ljusring runt huvudet
förete	visa upp
volang	rynkad klädesdekoration
bofällig	förfallen
ovulation	ägglossning
anförtro sig	lita på och berätta
gradäng	trappformad åskådarplats
ordknapp	fåordig
polstra	vaddera
subordinera	underordna
orgiastisk	tygellös
punktlig	som håller tiden
mistral	medelhavsvind
rättfärdiga	försvara med skäl
hemoglobin	färgämne i blod
antabus	medel mot alkoholbegär
vidunder	monster
adla	nobilisera
furie	rasande kvinna
kokettera	försöka behaga
a priori	på förhand
audition	scenprov
träck	spillning
sanatorium	vilohem för sjuka
kinestetisk	rörelseuppfattande
indignation	vrede
förebråelse	tillrättavisning
partitur	nothäfte med alla stämmor
bokstavligen	ej bildligt menat
ångerköpt	som ångrar sig
petrificera	förstena
junker	herreman
placenta	moderkaka
dråpslag	katastrof
kollekt	pengainsamling i kyrkan
klaviatur	pianotangenter
abradera	nöta ner
lagun	grund liten sjö
eruption	utbrott
kanonisera	helgonförklara
karakteristisk	typisk
sirapslen	honungslen
remplacera	ersätta
ha matjord i fickorna	ha framgång
samråd	överläggning
saklig	grundad på fakta
denim	jeanstyg
kollega	arbetskamrat
drapera	ordna i veck
vice versa	omvänt
klassificera	inordna i grupper
stötesten	svårighet
scirocco	ökenvind
gräll	färgstark
gröpa	urholka
friherre	titel
fusionera	sammanslå
usurpator	inkräktare
lönnlig	hemlig
admonition	tillrättavisning
kräpp	tunt krusigt tyg
skald	diktare
redlig	pålitlig, hederlig
spinett	ett slags piano
diakon	kyrklig socialarbetare
dionysisk	livsberusad
sona	gottgöra
referat	sammandrag
spatsera	promenera
nitlott	något oturligt
pamflett	smädesskrift; broschyr
högstämd	högtidlig
dementi	förnekande
annihilera	förinta
kallhamrad	hårdhjärtad
xenofobi	främlingshat
infantil	barnslig
mönstra	granska; inskrivas
förmaning	tillsägelse
byst	skulptur av överkropp
investering	kapitalplacering
försakad	undvarad
dyig	gyttjig
split	oenighet
vedertagen	allmännt accepterad
steward	uppassare
långsint	oförlåtande
höfta	gissa ungefär
sävlig	långsam och seg
chapeau-claque	cylinderhatt
understundom	ibland
comme-il-faut	passande, som sig bör
etablissemang	samhällets maktskikt
beck	tjärmassa
assessor	högre jurist
originell	säregen och ovanlig
obeveklig	orubblig
skrodera	skryta
receptiv	mottaglig
inte skräda orden	säga rakt ut
grammatik	språklära
passabel	godtagbar
värdig	högtidlig
avstamp	början
rundskrivelse	skrivelse till flera
nedom	under
bisp	biskop
flink	som arbetar snabbt
exeges	tolkning
fålla	djurinhägnad
altitud	höjd över horisonten
axplock	urval
utfärda	tillkännage
plattityd	ointressant kommentar
kärnfull	innehållsrik
tillkännage	meddela offentligt
färm	rask
myriad	stort antal
desinfektion	smittrening
finlemmad	smal
stipulera	bestämma
bedyra	högtidligt försäkra
genial	snillrik
bitvarg	surpuppa
skarprättare	bödel
dråplig	rolig och skrattretande
hambo	en folkdans
swedenborgianism	en religion
topprida	trycka ner
dromedar	enpucklig kamel
intellektuell	tankemässig; bildad
kaftan	prästrock
fabel	moraliserande djursaga
tillräknelig	klar i huvudet
divinatorisk	profetisk
saktfärdig	långsam
nödbedd	svårövertalad
immigrera	invandra
jardinjär	blomsteruppsats
matnyttig	användbar
instruktiv	lärorik
skraltig	krasslig
basse	rekryt
föregripa	göra i förväg
energisk	kraftfull
nojsa	skämta; flörta
koexistens	samexistens
spefågel	skämtare
bevärdiga	skänka till nåds
eskapad	litet äventyr
selektion	urval
prohibitiv	hindrande
prerogativ	företrädesrätt
ombud	representant
propsa	kräva envist
filbunke	surnad mjölk
kujonera	trycka ned
canasta	ett kortspel
brisad	explosion
potemkinkulisser	döljande fasad
kallbrand	vävnadsdöd
vegetation	växtlighet
betsa	ytbehandla trä
palindrom	samma ord baklänges
labiologi	läppavläsning
stratum	jordskorpa
extatisk	hänryckt
brydd	förvirrad
etik	sedelära
anföra	leda; framhålla
ordination	prästvigning
exposé	översiktlig redogörelse
falsifiera	bevisa motsatsen
frapperande	slående, påfallande
alpinism	bergsbestigning
domdera	väsnas
stuvare	hamnarbetare
revision	granskning
härvidlag	i detta avseende
polyfon	flerstämmig
brytning	reflektion
vanart	dåligt uppförande
lucker	lös
despotisk	härsklysten
tapisseri	broderi
officinell	erkänd som läkemedel
frälse	skattefri
binär	tvåfaldig
amason	kvinnokämpe
välfrejdad	har gott rykte
revoltör	upprorsman
dendrologi	läran om träd
hjässa	skalle
kamé	konstverk av ädelsten
